id,name,bat_side,side,avg_batter_y_position,avg_batter_x_position,avg_foot_sep,avg_stance_angle,avg_intercept_y_vs_batter,avg_intercept_y_vs_plate
665926,"Giménez, Andrés",L,L,26.95328089707170,29.339765596827600,32.76281619270560,-9.476049748433760,29.139328069818600,2.1860471727469500
669394,"Burger, Jake",R,R,23.68821053855090,31.76762145942310,23.305108415788900,-2.701040593602950,31.55486216368350,7.866651625132590
502054,"Pham, Tommy",R,R,31.430176125546600,28.458180314978700,37.72125727430780,-5.257083815798050,32.67087281693330,1.2406966913866700
671289,"Freeman, Tyler",R,R,30.482351141474700,28.38926392851210,29.622744082316700,-18.38032174115760,29.571790631798200,-0.9105605096764760
666023,"Fermin, Freddy",R,R,29.086512817818900,27.60320389823230,31.07024316402190,-3.510431756619360,28.742121604392200,-0.34439121342673200
669364,"Edwards, Xavier",L,L,20.718975286429300,24.458100081537200,29.371487747834000,-10.592567298179900,27.68774886971730,6.968773583288010
593871,"Polanco, Jorge",L,L,26.733312366079000,28.583682055112300,32.78314018627500,-3.7087669150666400,31.589184051098000,4.855871685019010
650489,"Castro, Willi",L,L,31.917519875811500,23.120541648322700,26.03075191994760,-5.641413213457980,29.566225983694400,-2.3512938921170400
571970,"Muncy, Max",L,L,26.967243312816500,28.258625493186800,22.526098982696500,-2.5110495254934300,37.66388471039370,10.696641397577300
686797,"Lee, Brooks",L,L,26.94533228344400,27.220534102197500,33.930853926171300,-0.9146015672512340,28.97709206692710,2.03175978348304
606466,"Marte, Ketel",L,L,30.09014684727330,21.8480066030287,19.403960226625300,-15.01407419513660,36.72578432440840,6.635637477135110
691176,"Domínguez, Jasson",L,L,27.51893378122060,23.566473568166600,19.344566607082200,-21.23026392383700,30.582288938876800,3.063355157656200
682657,"Martínez, Angel",L,L,30.673925253340200,25.20716230261920,35.79069044635900,-22.45636463578380,36.41178787988510,5.737862626544940
672275,"Bailey, Patrick",L,L,27.704060258929100,28.827229362832500,31.0021033571659,-11.004469552127000,30.859949820845900,3.1558895619168000
663968,"Mangum, Jake",L,L,26.542650925711600,28.691261780244100,22.752933804559300,0.3723004968624800,19.148142969314000,-7.394507956397560
467793,"Santana, Carlos",L,L,26.65242485984410,26.753551640443500,23.7413106296759,-25.03189795431610,34.69768133028600,8.04525647044181
641680,"Heim, Jonah",L,L,29.357531183379200,30.657446813610300,24.675153501984300,-16.075216626991900,29.27083612128930,-0.08669506208993200
672761,"Pérez, Wenceel",L,L,24.500213476657100,24.617617324452300,33.60690042618060,2.086472002897200,28.537884470623300,4.037670993966160
686555,"Collins, Isaac",L,L,30.469524214848900,29.972356880326100,33.1638418048479,-11.521413439583900,30.325169084457900,-0.14435513039094200
700337,"Quero, Edgar",L,L,34.912603424669600,29.722381864951000,22.66668050991810,-12.873024042943600,24.282785421021700,-10.629818003647900
677587,"Rocchio, Brayan",L,L,27.247439060317300,22.88169344287340,37.82635873814340,-7.399623637061060,34.29718793309420,7.049748872776940
669911,"Toglia, Michael",L,L,27.128050046108200,30.30146143334120,33.43343481483300,-6.694065835399120,27.459789845837700,0.33173979972949700
663728,"Raleigh, Cal",R,R,26.591533194452400,25.341285192726500,24.761052480450300,-2.5560165759612500,39.002356295701200,12.410823101248800
669242,"Edman, Tommy",L,L,29.033934618884100,26.399091110616300,22.957967458774500,-13.248754061201700,29.67610335483260,0.6421687359485700
596019,"Lindor, Francisco",R,R,28.105418044122200,25.44869065404370,26.270076314622700,-11.462533399521600,31.085906858438900,2.9804888143166100
682829,"De La Cruz, Elly",R,R,29.387210509845900,30.043821131394400,30.091069579360800,-20.91248756365480,36.41402532003400,7.026814810188090
645277,"Albies, Ozzie",R,R,32.9359030563677,17.452103621966300,29.412036170852500,-55.22973467692540,36.832816270232000,3.8969132138643400
608070,"Ramírez, José",R,R,29.69878148519770,24.93090591927720,27.674766134408500,-7.721830817561370,32.23369127059650,2.5349097853988000
669364,"Edwards, Xavier",R,R,17.649110897342400,24.26958275916330,28.842115589448300,-9.272682035756440,30.165866617447000,12.516755720104600
672695,"Perdomo, Geraldo",R,R,22.05052770114310,25.73071502155040,42.11027691429290,-13.395960986068900,28.10305403600620,6.052526334863090
668804,"Reynolds, Bryan",R,R,30.999103406344400,28.288583196840300,31.10478023408040,-2.5190859801080800,28.530559538939800,-2.468543867404590
664023,"Happ, Ian",R,R,30.160554015132900,28.23348730043860,24.305438878530400,-0.15527398239700600,34.15346292609470,3.9929089109618300
606466,"Marte, Ketel",R,R,30.110043043571200,24.991979468891500,18.958765841736300,6.084507023457830,36.84785316332020,6.737810119749010
686797,"Lee, Brooks",R,R,26.148761517002400,29.472630115230000,36.30925544599670,-1.0208087466049800,32.54817514451920,6.399413627516760
682657,"Martínez, Angel",R,R,30.58896156293130,22.814860224098300,36.1722402384587,-22.31111616861630,39.6539020864946,9.064940523563310
641680,"Heim, Jonah",R,R,28.678105917497100,31.34586887461640,26.282195815188300,-6.5956486347042800,26.062538860749400,-2.6155670567477000
467793,"Santana, Carlos",R,R,28.878802008408500,27.42482514663010,27.349988231546,-23.610114429469300,32.57970241738210,3.7009004089735700
686555,"Collins, Isaac",R,R,29.341870652319500,30.13646018234650,35.410392991219900,-24.457160605985000,35.84538973563680,6.50351908331723
605137,"Bell, Josh",R,R,31.950735666285800,27.32522753889300,28.34858643375160,-20.45963795165790,27.018603361082100,-4.932132305203730
663968,"Mangum, Jake",R,R,26.270005888199700,28.081922026483400,25.324389689131200,0.006783455974352060,25.95679121262150,-0.3132146755781610
700337,"Quero, Edgar",R,R,32.59357820866730,29.383565601094000,25.231551872177800,-5.18116909929274,26.96850979046250,-5.6250684182048
672275,"Bailey, Patrick",R,R,27.02659664272400,28.400904752235100,27.059751445119800,-7.679409113468680,29.021831246019500,1.9952346032955400
650489,"Castro, Willi",R,R,31.818179752328800,27.474727257696200,23.78812020560330,-0.8889308434749080,31.77796311457890,-0.04021663774993020
691176,"Domínguez, Jasson",R,R,29.35370414700740,25.288956400855700,23.23266178367780,-24.25322775158580,28.77450819710470,-0.579195949902722
593871,"Polanco, Jorge",R,R,21.64427368698430,25.535785900148700,33.20373181815570,-10.52123885047690,34.155066769739600,12.510793082755300
677587,"Rocchio, Brayan",R,R,22.652178867611000,26.153974175101100,37.62303297972470,-5.493599768561580,34.16361559302510,11.51143672541410
672761,"Pérez, Wenceel",R,R,27.454692285865300,23.072562202858100,31.25627481984110,-6.772442772489650,27.579611322933500,0.12491903706820800
669242,"Edman, Tommy",R,R,27.22886458099140,29.226909831154900,23.44276952169370,-2.827356229138510,29.713875003707700,2.485010422716330
650859,"Rengifo, Luis",R,R,17.894391905486100,26.759346154434500,34.028093738947900,-18.988461395862900,27.533935772708100,9.639543867222070
669911,"Toglia, Michael",R,R,22.09126322740670,30.56727008544190,33.60850102805160,-4.202766777208200,30.44057683886010,8.349313611453400
